id,index,pmcid,Pattern,NormalPattern,Word,NormalWord,Similarity,NormalSimilarity,Distribution1,Distribution2,Distribution3,Distribution4,Distribution5,BioSentStop,mainfinding,mainfindingat,NormalWordFixed,NormalSimilarityFixed,LogNormalPattern,MaxNormalSimilarityFixed,MaxBioSentStop,MaxSimilarity
PMC2643050:4,4,PMC2643050,4.15,0.034511435,2.289042442,0.068988621,2,1.148698355,0,0,0,1,0,0.444734,n,n,0.476909851,0.189945625,0.341610339,0.59372251,0.61208355,30
PMC2643050:5,5,PMC2643050,0,0,-16.54519443,-1.639304267,0,0,0,0,0,1,0,0.35714883,n,n,0.157980643,0,0,0.59372251,0.61208355,30
PMC2643050:6,6,PMC2643050,0,0,-5.173104435,-1.199888116,0,0,0,0,0,1,0,0.26235723,n,n,0.350549722,0,0,0.59372251,0.61208355,30
PMC2643050:7,7,PMC2643050,7.4,0.061538462,12.89331703,0.388587011,5,1.379729661,0,1,0,0,0,0.54133046,n,n,0.656477142,0.309787971,0.443579874,0.59372251,0.61208355,30
PMC2651434:1,1,PMC2651434,0,0,2.381613305,0.071778581,5,1.379729661,1,0,0,0,0,0.71309555,n,n,0.478477398,0.309787971,0,0.628923947,0.71309555,37
PMC2651434:2,2,PMC2651434,0,0,-7.068799584,-1.273137542,0,0,0,0,0,1,0,0.40286398,n,n,0.318449003,0,0,0.628923947,0.71309555,37
PMC2651434:3,3,PMC2651434,13.31,0.110686071,-1.458770253,-1.056366702,34,2.024397458,0,0,1,0,0,0.5839166,n,n,0.413446332,0.614705312,0.554614271,0.628923947,0.71309555,37
PMC2651434:4,4,PMC2651434,106.41,0.884906445,14.53027601,0.437922725,37,2.058924136,0,0,0,0,1,0.5400048,p,p,0.684196557,0.628923947,0.97473845,0.628923947,0.71309555,37
PMC2651434:5,5,PMC2651434,0,0,-13.97424893,-1.539963251,2,1.148698355,0,1,0,0,0,0.37316725,n,n,0.201515701,0.189945625,0,0.628923947,0.71309555,37
PMC2687444:1,1,PMC2687444,106.41,0.884906445,9.614800807,0.289776998,33,2.012346617,1,0,0,0,0,0.7656958,p,p,0.600960447,0.609693484,0.97473845,0.609693484,0.7656958,33
PMC2687444:2,2,PMC2687444,0,0,2.385746148,0.071903139,1,1,0,0,0,1,0,0.60500926,n,n,0.478547381,0.119842346,0,0.609693484,0.7656958,33
PMC2687444:3,3,PMC2687444,4.15,0.034511435,-8.169950482,-1.315685876,0,0,0,0,1,0,0,0.28284788,n,n,0.299802684,0,0.341610339,0.609693484,0.7656958,33
PMC2687444:4,4,PMC2687444,0,0,4.551290329,0.13716969,4,1.319507911,0,0,0,0,1,0.28220826,n,n,0.515217584,0.278265311,0,0.609693484,0.7656958,33
PMC2687444:5,5,PMC2687444,0,0,4.551290329,0.13716969,0,0,0,1,0,0,0,0.33498704,n,n,0.515217584,0,0,0.609693484,0.7656958,33
PMC2689935:1,1,PMC2689935,10.34,0.085987526,11.08706278,0.334148969,21,1.838416287,1,0,0,0,0,0.5918063,p,p,0.625890968,0.534428748,0.506129622,0.534428748,0.5918063,21
PMC2689935:2,2,PMC2689935,3.25,0.027027027,6.631647472,0.199868821,0,0,0,0,0,1,0,0.31381133,n,n,0.550445274,0,0.301576251,0.534428748,0.5918063,21
PMC2689935:3,3,PMC2689935,3.25,0.027027027,2.165544181,0.065266552,0,0,0,0,1,0,0,0.13396826,n,n,0.474818595,0,0.301576251,0.534428748,0.5918063,21
PMC2689935:4,4,PMC2689935,0,0,-0.334814682,-1.012937198,0,0,0,0,1,0,0,0.15595528,n,n,0.432478814,0,0,0.534428748,0.5918063,21
PMC2689935:5,5,PMC2689935,0,0,-6.420600858,-1.248091223,1,1,0,0,1,0,0,0.4181407,n,n,0.329425264,0.119842346,0,0.534428748,0.5918063,21
PMC2689935:6,6,PMC2689935,0,0,4.165104795,0.125530585,2,1.148698355,0,0,1,0,0,0.25430745,n,n,0.508678118,0.189945625,0,0.534428748,0.5918063,21
PMC2689935:7,7,PMC2689935,0,0,-5.310443491,-1.20519488,0,0,0,0,1,0,0,0.08386895,n,n,0.348224094,0,0,0.534428748,0.5918063,21
PMC2689935:8,8,PMC2689935,0,0,-0.129052604,-1.004986577,1,1,0,0,1,0,0,0.42211598,n,n,0.435963082,0.119842346,0,0.534428748,0.5918063,21
PMC2689935:9,9,PMC2689935,0,0,1.412634409,0.042574877,0,0,0,0,1,0,0,0.32598248,n,n,0.462069211,0,0,0.534428748,0.5918063,21
PMC2689935:10,10,PMC2689935,0,0,-3.290934825,-1.127161315,0,0,0,0,1,0,0,0.22822718,n,n,0.382421407,0,0,0.534428748,0.5918063,21
PMC2689935:11,11,PMC2689935,3.25,0.027027027,-4.996228101,-1.193053636,4,1.319507911,0,0,0,0,1,0.29650643,n,n,0.353544854,0.278265311,0.301576251,0.534428748,0.5918063,21
PMC2689935:12,12,PMC2689935,3.25,0.027027027,7.126652065,0.214787585,1,1,0,1,0,0,0,0.4866392,n,n,0.558827425,0.119842346,0.301576251,0.534428748,0.5918063,21
PMC2715465:1,1,PMC2715465,89.18,0.741621622,9.443413429,0.284611616,62,2.282855056,1,0,0,0,0,0.8328154,p,p,0.598058262,0.716331251,0.938295991,0.716331251,0.8328154,62
PMC2715465:2,2,PMC2715465,0,0,1.994124801,0.060100205,0,0,0,0,0,1,0,0.36317444,n,n,0.471915868,0,0,0.716331251,0.8328154,62
PMC2715465:3,3,PMC2715465,0,0,0,0,0,0,0,0,0,0,1,0.4606382,n,n,0.438148392,0,0,0.716331251,0.8328154,62
PMC2715465:4,4,PMC2715465,47.33,0.393596674,6.955658153,0.209634061,0,0,0,1,0,0,0,0.38645342,p,a,0.555931903,0,0.808288884,0.716331251,0.8328154,62
PMC2718202:1,1,PMC2718202,100.57,0.836340956,12.50782904,0.376968928,48,2.168943542,1,0,0,0,0,0.66310513,p,p,0.649949488,0.672880002,0.963086352,0.672880002,0.66310513,48
PMC2718202:2,2,PMC2718202,11.35,0.094386694,-0.25244177,-1.009754319,0,0,0,0,0,1,0,0.34288704,n,n,0.433873674,0,0.523912521,0.672880002,0.66310513,48
PMC2718202:3,3,PMC2718202,0,0,5.158507995,0.155470404,1,1,0,0,0,0,1,0.4424122,n,n,0.525499893,0.119842346,0,0.672880002,0.66310513,48
PMC2718202:4,4,PMC2718202,0,0,0,0,0,0,0,1,0,0,0,0.31513044,n,n,0.438148392,0,0,0.672880002,0.66310513,48
PMC2729415:1,1,PMC2729415,0,0,-2.120468913,-1.081934657,2,1.148698355,1,0,0,0,0,0.35137814,n,n,0.40224147,0.189945625,0,0.456282347,0.54093534,13
PMC2729415:2,2,PMC2729415,17.46,0.145197505,4.644229712,0.139970757,4,1.319507911,0,0,0,1,0,0.49289232,n,n,0.516791372,0.278265311,0.607689585,0.456282347,0.54093534,13
PMC2729415:3,3,PMC2729415,53.18,0.442245322,16.2494435,0.489736091,13,1.670277652,0,1,0,0,0,0.54093534,p,p,0.713308049,0.456282347,0.83210356,0.456282347,0.54093534,13
PMC2730620:1,1,PMC2730620,0,0,2.165544181,0.065266552,25,1.903653939,1,0,0,0,0,0.8411756,n,n,0.474818595,0.563311725,0,0.588053282,0.8411756,29
PMC2730620:2,2,PMC2730620,59.47,0.494553015,11.14367622,0.335855221,0,0,1,0,0,0,0,0.17867032,n,n,0.626849631,0,0.854996196,0.588053282,0.8411756,29
PMC2730620:3,3,PMC2730620,11.35,0.094386694,2.165544181,0.065266552,13,1.670277652,0,0,0,1,0,0.6995413,p,p,0.474818595,0.456282347,0.523912521,0.588053282,0.8411756,29
PMC2730620:4,4,PMC2730620,0,0,-4.390687996,-1.169655641,0,0,0,0,0,1,0,0.0706833,n,n,0.363798757,0,0,0.588053282,0.8411756,29
PMC2730620:5,5,PMC2730620,0,0,-5.411158798,-1.209086507,0,0,0,0,0,1,0,0.14730117,n,n,0.346518633,0,0,0.588053282,0.8411756,29
PMC2730620:6,6,PMC2730620,0,0,2.43300983,0.073327602,0,0,0,0,0,1,0,0.6137628,n,n,0.47934772,0,0,0.588053282,0.8411756,29
PMC2730620:7,7,PMC2730620,0,0,-2.193263103,-1.084747415,0,0,0,0,0,0,1,0.0519877,n,n,0.401008811,0,0,0.588053282,0.8411756,29
PMC2730620:8,8,PMC2730620,0,0,-7.274808168,-1.281097688,0,0,0,0,0,0,1,0.06693915,n,n,0.31496056,0,0,0.588053282,0.8411756,29
PMC2730620:9,9,PMC2730620,0,0,-16.03433476,-1.619564713,0,0,0,0,0,0,1,0.0847903,n,n,0.166631275,0,0,0.588053282,0.8411756,29
PMC2730620:10,10,PMC2730620,9.44,0.078503119,6.764555933,0.203874501,29,1.961009057,0,1,0,0,0,0.76209974,p,a,0.552695877,0.588053282,0.488894477,0.588053282,0.8411756,29
PMC2730620:11,11,PMC2730620,0,0,3.889796934,0.117233181,0,0,0,1,0,0,0,0.1976072,n,n,0.504016198,0,0,0.588053282,0.8411756,29
PMC2734251:1,1,PMC2734251,0,0,0,0,2,1.148698355,1,0,0,0,0,0.5504583,p,p,0.438148392,0.189945625,0,0.37989125,0.5504583,8
PMC2734251:2,2,PMC2734251,106.41,0.884906445,9.732910843,0.293336674,8,1.515716567,0,0,0,1,0,0.30349523,n,n,0.602960461,0.37989125,0.97473845,0.37989125,0.5504583,8
PMC2734251:3,3,PMC2734251,0,0,0,0,1,1,0,0,1,0,0,0.4435508,n,n,0.438148392,0.119842346,0,0.37989125,0.5504583,8
PMC2734251:4,4,PMC2734251,0,0,4.03652331,0.121655314,3,1.24573094,0,0,0,0,1,0.54494184,n,n,0.506500786,0.239684693,0,0.37989125,0.5504583,8
PMC2734251:5,5,PMC2734251,0,0,0.426673102,0.012859346,0,0,0,1,0,0,0,0.17290723,n,n,0.445373453,0,0,0.37989125,0.5504583,8
PMC2754377:1,1,PMC2754377,0,0,2.385746148,0.071903139,0,0,1,0,0,0,0,0.10522275,n,n,0.478547381,0,0,0.398107657,0.25450945,9
PMC2754377:2,2,PMC2754377,11.27,0.093721414,-3.616595136,-1.139744789,2,1.148698355,1,0,0,0,0,0.1209549,n,n,0.376906844,0.189945625,0.522557998,0.398107657,0.25450945,9
PMC2754377:3,3,PMC2754377,0,0,0,0,1,1,1,0,0,0,0,0.15759258,n,n,0.438148392,0.119842346,0,0.398107657,0.25450945,9
PMC2754377:4,4,PMC2754377,69.56,0.578461538,14.88042862,0.448475847,0,0,0,0,0,1,0,0.05522218,n,n,0.69012586,0,0.887159747,0.398107657,0.25450945,9
PMC2754377:5,5,PMC2754377,7.12,0.059209979,8.189667609,0.246825425,2,1.148698355,0,0,0,0,1,0.18501063,n,n,0.57682798,0.189945625,0.436513892,0.398107657,0.25450945,9
PMC2754377:6,6,PMC2754377,0,0,-2.884120172,-1.111442047,0,0,0,0,0,0,1,0.17332183,n,n,0.389310195,0,0,0.398107657,0.25450945,9
PMC2754377:7,7,PMC2754377,0,0,11.17188674,0.336705447,4,1.319507911,0,0,0,0,1,0.15366977,n,n,0.627327333,0.278265311,0,0.398107657,0.25450945,9
PMC2754377:8,8,PMC2754377,0,0,-2.193263103,-1.084747415,0,0,0,0,0,0,1,0.1587082,n,n,0.401008811,0,0,0.398107657,0.25450945,9
PMC2754377:9,9,PMC2754377,0,0,-2.193263103,-1.084747415,1,1,0,1,0,0,0,0.1677024,n,n,0.401008811,0.119842346,0,0.398107657,0.25450945,9
PMC2754377:10,10,PMC2754377,0,0,4.418416184,0.133165045,0,0,0,1,0,0,0,0.11642803,n,n,0.512967562,0,0,0.398107657,0.25450945,9
PMC2754377:11,11,PMC2754377,38.15,0.317255717,12.65496065,0.381403275,9,1.551845574,0,1,0,0,0,0.25450945,p,p,0.652440938,0.398107657,0.764383413,0.398107657,0.25450945,9
PMC2755101:1,1,PMC2755101,4.15,0.034511435,6.37109375,0.192016086,38,2.069935054,1,0,0,0,0,0.629213,p,p,0.546033192,0.633415003,0.341610339,0.633415003,0.629213,38
PMC2759019:1,1,PMC2759019,0,0,8.337812738,0.251290318,12,1.64375183,1,0,0,0,0,0.3472073,n,n,0.579336593,0.443469378,0,0.443469378,0.5414722,12
PMC2759019:2,2,PMC2759019,22.15,0.184199584,2.800480769,0.084402675,9,1.551845574,1,0,0,0,0,0.43031466,n,n,0.485570282,0.398107657,0.654874957,0.443469378,0.5414722,12
PMC2759019:3,3,PMC2759019,7.4,0.061538462,12.66805286,0.381797856,5,1.379729661,0,0,0,1,0,0.5414722,p,p,0.652662635,0.309787971,0.443579874,0.443469378,0.5414722,12
PMC2759019:4,4,PMC2759019,0,0,0,0,0,0,0,0,0,0,1,0.33885896,n,n,0.438148392,0,0,0.443469378,0.5414722,12
PMC2759019:5,5,PMC2759019,0,0,-3.536480687,-1.136649176,0,0,0,0,0,0,1,0.34233776,n,n,0.378263461,0,0,0.443469378,0.5414722,12
PMC2759019:6,6,PMC2759019,0,0,2.164695946,0.065240987,0,0,0,0,0,0,1,0.3576806,n,n,0.474804232,0,0,0.443469378,0.5414722,12
PMC2759019:7,7,PMC2759019,0,0,0.436970963,0.01316971,0,0,0,1,0,0,0,0.26987404,n,n,0.445547832,0,0,0.443469378,0.5414722,12
PMC2762526:1,1,PMC2762526,0,0,8.321684807,0.250804244,10,1.584893192,1,0,0,0,0,0.58788824,n,n,0.579063491,0.414586402,0,0.646227972,0.58788824,41
PMC2762526:2,2,PMC2762526,0,0,0,0,0,0,0,0,0,1,0,0.09991147,n,n,0.438148392,0,0,0.646227972,0.58788824,41
PMC2762526:3,3,PMC2762526,0,0,-3.845493562,-1.148589396,0,0,0,0,1,0,0,0.14733253,n,n,0.373030797,0,0,0.646227972,0.58788824,41
PMC2762526:4,4,PMC2762526,27.59,0.229438669,7.971624711,0.240253909,41,2.101632478,0,0,1,0,0,0.39912263,n,n,0.573135754,0.646227972,0.698865917,0.646227972,0.58788824,41
PMC2762526:5,5,PMC2762526,0,0,-13.16165951,-1.508564896,0,0,0,0,1,0,0,0.15154116,n,n,0.21527567,0,0,0.646227972,0.58788824,41
PMC2762526:6,6,PMC2762526,0,0,-4.390687996,-1.169655641,4,1.319507911,0,0,1,0,0,0.13377096,n,n,0.363798757,0.278265311,0,0.646227972,0.58788824,41
PMC2762526:7,7,PMC2762526,0,0,-6.335029455,-1.244784755,0,0,0,0,1,0,0,0.2146652,n,n,0.330874286,0,0,0.646227972,0.58788824,41
PMC2762526:8,8,PMC2762526,0,0,1.758729528,0.053005712,0,0,0,0,1,0,0,0.14597742,n,n,0.467929807,0,0,0.646227972,0.58788824,41
PMC2762526:9,9,PMC2762526,0,0,-13.73390558,-1.530676413,4,1.319507911,0,0,1,0,0,0.16940008,n,n,0.205585551,0.278265311,0,0.646227972,0.58788824,41
PMC2762526:10,10,PMC2762526,0,0,-2.403433476,-1.092868372,0,0,0,0,1,0,0,0.2624655,n,n,0.397449895,0,0,0.646227972,0.58788824,41
PMC2762526:11,11,PMC2762526,0,0,2.385746148,0.071903139,0,0,0,0,1,0,0,0.07043536,n,n,0.478547381,0,0,0.646227972,0.58788824,41
PMC2762526:12,12,PMC2762526,4.15,0.034511435,-11.23891273,-1.434270198,0,0,0,0,1,0,0,0.14269036,n,n,0.247834467,0,0.341610339,0.646227972,0.58788824,41
PMC2762526:13,13,PMC2762526,0,0,-21.3996945,-1.82688155,0,0,0,0,1,0,0,0.20252347,n,n,0.075777054,0,0,0.646227972,0.58788824,41
PMC2762526:14,14,PMC2762526,22.15,0.184199584,2.575361736,0.077617894,0,0,0,0,1,0,0,0.16893189,n,n,0.481758233,0,0.654874957,0.646227972,0.58788824,41
PMC2762526:15,15,PMC2762526,0,0,-4.428930109,-1.171133312,4,1.319507911,0,0,0,0,1,0.06501791,n,n,0.363151184,0.278265311,0,0.646227972,0.58788824,41
PMC2762526:16,16,PMC2762526,30.83,0.256382536,2.385746148,0.071903139,3,1.24573094,1,0,0,0,0,0.1868874,p,p,0.478547381,0.239684693,0.721240967,0.646227972,0.58788824,41
PMC2771852:1,1,PMC2771852,0,0,8.300522225,0.250166432,10,1.584893192,1,0,0,0,0,0.43009603,n,n,0.578705134,0.414586402,0,0.456282347,0.545691,13
PMC2771852:2,2,PMC2771852,0,0,-5.331172708,-1.205995854,0,0,0,0,0,1,0,0.20241597,n,n,0.347873076,0,0,0.456282347,0.545691,13
PMC2771852:3,3,PMC2771852,0,0,1.597337138,0.048141565,13,1.670277652,0,0,1,0,0,0.545691,p,p,0.465196871,0.456282347,0,0.456282347,0.545691,13
PMC2771852:5,5,PMC2771852,0,0,-16.54519443,-1.639304267,0,0,0,0,0,0,1,0.1234231,n,n,0.157980643,0,0,0.456282347,0.545691,13
PMC2771852:6,6,PMC2771852,0,0,7.333144449,0.221010984,0,0,0,1,0,0,0,0.24441306,n,n,0.56232406,0,0,0.456282347,0.545691,13
PMC2772953:1,1,PMC2772953,0,0,0,0,2,1.148698355,1,0,0,0,0,0.5768681,n,n,0.438148392,0.189945625,0,0.309787971,0.5768681,5
PMC2772953:2,2,PMC2772953,0,0,0,0,0,0,0,0,0,1,0,0.16549174,n,n,0.438148392,0,0,0.309787971,0.5768681,5
PMC2772953:3,3,PMC2772953,11.27,0.093721414,-0.321795238,-1.012434128,0,0,0,0,1,0,0,0.36192322,n,n,0.432699278,0,0.522557998,0.309787971,0.5768681,5
PMC2772953:4,4,PMC2772953,59,0.490644491,2.385746148,0.071903139,5,1.379729661,0,0,1,0,0,0.43460736,p,p,0.478547381,0.309787971,0.853369884,0.309787971,0.5768681,5
PMC2772953:5,5,PMC2772953,0,0,6.592690592,0.198694713,4,1.319507911,0,0,0,0,1,0.33252403,n,n,0.549785598,0.278265311,0,0.309787971,0.5768681,5
PMC2772953:6,6,PMC2772953,0,0,4.617193747,0.13915593,0,0,0,1,0,0,0,0.28096193,n,n,0.516333559,0,0,0.309787971,0.5768681,5
PMC2773034:1,1,PMC2773034,70.17,0.583534304,12.40259375,0.37379728,41,2.101632478,1,0,0,0,0,0.71571964,p,p,0.648167488,0.646227972,0.888953876,0.646227972,0.71571964,41
PMC2773034:2,2,PMC2773034,0,0,-2.193263103,-1.084747415,1,1,0,0,0,1,0,0.28471148,n,n,0.401008811,0.119842346,0,0.646227972,0.71571964,41
PMC2773034:3,3,PMC2773034,0,0,-2.785291,-1.1076233,1,1,0,1,0,0,0,0.43453225,n,n,0.390983717,0.119842346,0,0.646227972,0.71571964,41
PMC2788135:1,1,PMC2788135,0,0,-1.047730247,-1.040484167,1,1,1,0,0,0,0,0.590444,n,n,0.420406671,0.119842346,0,0.599211732,0.7661245,31
PMC2788135:2,2,PMC2788135,0,0,-6.592274678,-1.254724678,0,0,0,0,0,1,0,0.13408542,n,n,0.326518228,0,0,0.599211732,0.7661245,31
PMC2788135:3,3,PMC2788135,0,0,-19.67381974,-1.760193962,0,0,0,0,1,0,0,0.15861309,n,n,0.105002123,0,0,0.599211732,0.7661245,31
PMC2788135:4,4,PMC2788135,80.4,0.668607069,11.45379492,0.345201776,31,1.987340755,0,0,0,0,1,0.7661245,p,p,0.63210102,0.599211732,0.916946365,0.599211732,0.7661245,31
PMC2788135:5,5,PMC2788135,0,0,-2.348855985,-1.090759505,0,0,0,1,0,0,0,0.2786639,n,n,0.398374082,0,0,0.599211732,0.7661245,31
PMC2788137:1,1,PMC2788137,0,0,11.29930144,0.340545553,41,2.101632478,1,0,0,0,0,0.76902425,n,n,0.629484908,0.646227972,0,0.646227972,0.76902425,41
PMC2788137:2,2,PMC2788137,0,0,-2.707541386,-1.104619064,1,1,0,0,0,1,0,0.36832222,n,n,0.392300289,0.119842346,0,0.646227972,0.76902425,41
PMC2788137:3,3,PMC2788137,65.49,0.544615385,16.132607,0.486214798,1,1,0,0,1,0,0,0.28995427,p,p,0.7113296,0.119842346,0.874776743,0.646227972,0.76902425,41
PMC2788137:4,4,PMC2788137,4.15,0.034511435,14.97481311,0.451320467,4,1.319507911,0,0,0,0,1,0.44405612,n,n,0.691724118,0.278265311,0.341610339,0.646227972,0.76902425,41
PMC2788137:5,5,PMC2788137,0,0,0,0,1,1,0,1,0,0,0,0.3417715,n,n,0.438148392,0.119842346,0,0.646227972,0.76902425,41
PMC2807600:1,1,PMC2807600,0,0,4.933388962,0.148685623,4,1.319507911,1,0,0,0,0,0.5610524,n,n,0.521687844,0.278265311,0,0.398107657,0.69378424,9
PMC2807600:2,2,PMC2807600,0,0,1.843748943,0.055568081,1,1,0,0,0,1,0,0.32589504,n,n,0.469369481,0.119842346,0,0.398107657,0.69378424,9
PMC2807600:3,3,PMC2807600,7.12,0.059209979,-2.015553637,-1.077880743,0,0,0,0,1,0,0,0.1941857,n,n,0.404018051,0,0.436513892,0.398107657,0.69378424,9
PMC2807600:4,4,PMC2807600,63.72,0.52989605,5.052119387,0.152263996,9,1.551845574,0,0,1,0,0,0.69378424,p,p,0.523698364,0.398107657,0.869153128,0.398107657,0.69378424,9
PMC2807600:5,5,PMC2807600,4.15,0.034511435,9.785217773,0.294913134,0,0,0,0,1,0,0,0.48274973,n,n,0.6038462,0,0.341610339,0.398107657,0.69378424,9
PMC2807600:6,6,PMC2807600,0,0,-0.027718922,-1.001071056,4,1.319507911,0,0,1,0,0,0.4254391,n,n,0.437679014,0.278265311,0,0.398107657,0.69378424,9
PMC2807600:7,7,PMC2807600,7.4,0.061538462,-7.244380753,-1.279921977,5,1.379729661,0,0,0,0,1,0.60524535,n,n,0.315475802,0.309787971,0.443579874,0.398107657,0.69378424,9
PMC2807600:8,8,PMC2807600,3.25,0.027027027,-4.240863294,-1.163866433,0,0,0,1,0,0,0,0.33020684,n,n,0.36633581,0,0.301576251,0.398107657,0.69378424,9
PMC2808512:1,1,PMC2808512,7.12,0.059209979,0.317632473,0.00957301,8,1.515716567,1,0,0,0,0,0.5828843,n,n,0.443527016,0.37989125,0.436513892,0.456282347,0.6501385,13
PMC2808512:2,2,PMC2808512,105.18,0.874677755,6.354800167,0.19152502,13,1.670277652,0,0,0,1,0,0.6501385,p,p,0.545757285,0.456282347,0.972337894,0.456282347,0.6501385,13
PMC2808512:3,3,PMC2808512,0,0,7.100437087,0.213997501,1,1,0,0,1,0,0,0.40828782,n,n,0.558383515,0.119842346,0,0.456282347,0.6501385,13
PMC2808512:4,4,PMC2808512,0,0,4.378687248,0.131967669,0,0,0,0,1,0,0,0.2396325,n,n,0.512294813,0,0,0.456282347,0.6501385,13
PMC2808512:5,5,PMC2808512,0,0,10.20826148,0.307663095,7,1.475773162,0,0,0,0,1,0.6497102,n,n,0.611009802,0.359527039,0,0.456282347,0.6501385,13
PMC2808512:6,6,PMC2808512,0,0,-2.712446352,-1.104808592,1,1,0,1,0,0,0,0.41501608,n,n,0.392217231,0.119842346,0,0.456282347,0.6501385,13
PMC2821504:1,1,PMC2821504,0,0,2.62125,0.079000904,4,1.319507911,1,0,0,0,0,0.40747145,n,n,0.482535281,0.278265311,0,0.414586402,0.6509227,10
PMC2821504:2,2,PMC2821504,0,0,0,0,0,0,1,0,0,0,0,0.1738451,n,n,0.438148392,0,0,0.414586402,0.6509227,10
PMC2821504:3,3,PMC2821504,8.68,0.072182952,9.307992278,0.280530207,4,1.319507911,0,0,0,1,0,0.42026177,n,n,0.59576511,0.278265311,0.473141044,0.414586402,0.6509227,10
PMC2821504:4,4,PMC2821504,0,0,-0.718575991,-1.027765687,0,0,0,0,0,1,0,0.28931457,n,n,0.425980399,0,0,0.414586402,0.6509227,10
PMC2821504:5,5,PMC2821504,0,0,-2.884120172,-1.111442047,0,0,0,0,0,1,0,0.22373095,n,n,0.389310195,0,0,0.414586402,0.6509227,10
PMC2821504:6,6,PMC2821504,0,0,-5.516452074,-1.213155026,9,1.551845574,0,0,0,1,0,0.49106646,n,n,0.344735651,0.398107657,0,0.414586402,0.6509227,10
PMC2821504:7,7,PMC2821504,0,0,2.165544181,0.065266552,4,1.319507911,0,0,0,0,1,0.37378657,n,n,0.474818595,0.278265311,0,0.414586402,0.6509227,10
PMC2821504:8,8,PMC2821504,0,0,-2.817684999,-1.108875,0,0,0,0,0,0,1,0.40706152,n,n,0.390435174,0,0,0.414586402,0.6509227,10
PMC2821504:9,9,PMC2821504,0,0,-3.845493562,-1.148589396,4,1.319507911,0,0,0,0,1,0.58921945,n,n,0.373030797,0.278265311,0,0.414586402,0.6509227,10
PMC2821504:10,10,PMC2821504,0,0,4.961107884,0.149521033,0,0,0,0,0,0,1,0.23670273,n,n,0.522157222,0,0,0.414586402,0.6509227,10
PMC2821504:11,11,PMC2821504,0,0,2.580696203,0.077778668,10,1.584893192,0,1,0,0,0,0.6509227,p,p,0.481848564,0.414586402,0,0.414586402,0.6509227,10
PMC2821504:12,12,PMC2821504,0,0,4.127280056,0.124390598,4,1.319507911,0,1,0,0,0,0.2509988,n,n,0.508037614,0.278265311,0,0.414586402,0.6509227,10
PMC2825652:1,1,PMC2825652,7.12,0.059209979,12.61912752,0.380323313,20,1.820564203,1,0,0,0,0,0.5795488,n,n,0.651834159,0.526385626,0.436513892,0.526385626,0.5795488,20
PMC2825652:2,2,PMC2825652,0,0,-6.042918455,-1.233497622,0,0,0,0,0,1,0,0.12717927,n,n,0.335820742,0,0,0.526385626,0.5795488,20
PMC2825652:3,3,PMC2825652,0,0,1.947797249,0.058703956,0,0,0,0,1,0,0,0.269411,n,n,0.471131381,0,0,0.526385626,0.5795488,20
PMC2825652:4,4,PMC2825652,0,0,3.264008621,0.098372773,0,0,0,0,1,0,0,0.2739722,n,n,0.493419423,0,0,0.526385626,0.5795488,20
PMC2825652:5,5,PMC2825652,0,0,0.119336471,0.003596639,0,0,0,0,1,0,0,0.06935745,n,n,0.440169174,0,0,0.526385626,0.5795488,20
PMC2825652:6,6,PMC2825652,0,0,5.396262975,0.162636015,0,0,0,0,1,0,0,0.2080705,n,n,0.529525913,0,0,0.526385626,0.5795488,20
PMC2825652:7,7,PMC2825652,0,0,7.32160212,0.220663114,2,1.148698355,0,0,1,0,0,0.26243,p,p,0.562128609,0.189945625,0,0.526385626,0.5795488,20
PMC2825652:8,8,PMC2825652,0,0,-8.721030043,-1.336979523,0,0,0,0,0,0,1,0.07710846,n,n,0.290470988,0,0,0.526385626,0.5795488,20
PMC2825652:9,9,PMC2825652,0,0,0.901989712,0.027184741,9,1.551845574,0,1,0,0,0,0.43416506,n,n,0.453422218,0.398107657,0,0.526385626,0.5795488,20
PMC2828558:1,1,PMC2828558,4.15,0.034511435,6.521152651,0.196538657,19,1.801983127,1,0,0,0,0,0.45705214,p,p,0.548574212,0.517950004,0.341610339,0.517950004,0.45705214,19
PMC2828558:2,2,PMC2828558,0,0,-0.011609406,-1.000448586,0,0,0,0,0,1,0,0.16896908,n,n,0.437951804,0,0,0.517950004,0.45705214,19
PMC2828558:3,3,PMC2828558,0,0,-6.592274678,-1.254724678,0,0,0,0,1,0,0,0.15518638,n,n,0.326518228,0,0,0.517950004,0.45705214,19
PMC2828558:4,4,PMC2828558,0,0,-0.718575991,-1.027765687,0,0,0,0,1,0,0,0.10026117,n,n,0.425980399,0,0,0.517950004,0.45705214,19
PMC2828558:5,5,PMC2828558,0,0,0,0,0,0,0,0,1,0,0,0.27106556,n,n,0.438148392,0,0,0.517950004,0.45705214,19
PMC2828558:6,6,PMC2828558,0,0,-6.315142514,-1.244016326,2,1.148698355,0,0,1,0,0,0.2979261,n,n,0.331211041,0.189945625,0,0.517950004,0.45705214,19
PMC2828558:7,7,PMC2828558,0,0,-7.141630901,-1.275951735,0,0,0,0,1,0,0,0.06864939,n,n,0.317215715,0,0,0.517950004,0.45705214,19
PMC2828558:8,8,PMC2828558,0,0,-2.094166161,-1.080918322,0,0,0,0,1,0,0,0.182506,n,n,0.402686867,0,0,0.517950004,0.45705214,19
